Key,german
loadingTipSledgehammers,"Vorschlaghämmer sind großartig, um Dinge zu zerbrechen, bringen aber wenig oder gar keine Ernte."
loadingTipSledgehammers_title,"Vorschlaghämmer"
loadingTipStealth,"Wenn du dich hinhockst, schleichst du. Feinde haben es schwerer, dich zu sehen und zu hören, und du kannst deine Tarnfähigkeit mit Perks, Gegenständen und Gegenstandsmodifikationen erhöhen. Die Stealth-Anzeige zeigt nicht speziell Sicht- oder Geräuscheffekte an, sondern einen kombinierten Wert, an dem du erkennen kannst, wie stark sich eine Aktion auf deine Tarnung auswirkt."
loadingTipStealth_title,Verstohlenheit und Schleichen
loadingTipSteelKnuckles,"Der Schlagring ist die verheerendste Waffe im Kampf und kann auch dazu verwendet werden, Fleisch von Tieren und Leichen zu ernten."
loadingTipSteelKnuckles_title,Stahl-Achsschenkel
loadingTipUnlockingRecipes,"Wenn ein Rezept einen gesperrten Gegenstand anzeigt, könnt ihr ihn noch nicht herstellen. Wenn du darauf klickst, werden dir eine oder mehrere Möglichkeiten zum Freischalten angezeigt.\nJedes Rezept, das mit einer Vergünstigung freigeschaltet werden kann, kann auch mit einem Buch oder einem Schema freigeschaltet werden, aber Vergünstigungen bieten normalerweise zusätzliche Vorteile."
loadingTipUnlockingRecipes_title,Rezepte freischalten
loadingTipUsingIronTools,"Eine Eisenspitzhacke zerstört Metall viel schneller als eine Steinaxt, kostet aber auch viel mehr Ausdauer. Das Erreichen von Stufen und das Essen von gekochtem Essen erhöht die Grundausdauer. Getränke und Perks können bei der Regeneration der Ausdauer, den Ausdauerkosten und den verbrannten Kalorien helfen."
loadingTipUsingIronTools_title,Verwendung von Eisenwerkzeugen
loadingTipWhatIsItGoodFor,"Es kann sein, dass du einen Gegenstand erbeutest oder erntest, ohne seine Bedeutung zu kennen. Wähle in deinem Inventar einen Gegenstand aus und wähle dann REZEPTE aus dem Aktionsmenü. Daraufhin werden alle Rezepte, die mit diesem Gegenstand hergestellt werden können, und die erforderliche Arbeitsstation angezeigt."
loadingTipWhatIsItGoodFor_title,Wozu ist das gut?
loadingTipWrenches,"Schraubenschlüssel, Ratschen und Schlagschrauber sind am besten geeignet, um mechanische Gegenstände zu sammeln. Wenn Sie eine andere Animation sehen, können Sie spezielle Ressourcen wie elektrische Teile erhalten, die Sie mit einer Spitzhacke nicht bekommen würden."
loadingTipWrenches_title,"Schraubenschlüssel"
loadingTipBladedWeapons_title,Klingenwaffen
loadingTipCraftingBetterQL_title,Wie kann ich bessere Werkzeuge herstellen?
loadingTipEncumbrance_title,Verschuldung
loadingTipMainHUD_title,Hauptbildschirm Balken
loadingTipProperTools_title,"Das richtige Werkzeug für den Job"
loadingTipStoneAxe_title,Die Steinaxt
loadingTipWorkstations_title,Workstations
loadingTipBladedWeapons,"Klingenwaffen wie Messer und Macheten eignen sich am besten, um Fleisch, Haut und Knochen von Tieren und Überresten zu ernten. Diese Waffen verursachen bei jedem Treffer einen Blutungsschwächungszauber, der durch das Aufleveln der Aktionsfertigkeit Klingenwaffen verstärkt werden kann."
loadingTipCraftingBetterQL,"Zu Beginn des Spiels können Sie nur Werkzeuge und Gegenstände der Qualität 1 herstellen, z. B. eine Steinaxt. Die Qualität eines Gegenstandes wird am unteren Rand seines Symbols angezeigt. Um einen Gegenstand von höherer Qualität herzustellen, erhöht man die Eigenschaft, unter der er regiert wird, z. B. Werkzeugherstellung für die Steinaxt. Auch Klassen geben einen Bonus auf die Qualität des Handwerks. Die maximale Qualität ist 80."
loadingTipEncumbrance,"Wenn du zu viele Gegenstände in deinem Inventar trägst, wirst du langsamer. Finde oder fertige Taschen-Mods für Kleidung, um Nachteile bei der Belastung zu beseitigen. Sie können auch taktische Ausrüstung für Rüstungen und Kleidung verschiedener Typen herstellen, um Rucksackplätze freizuschalten. Alternativ könnt ihr auch die Packmule-Vergünstigung kaufen."
loadingTipMainHUD,"Auf deinem HUD werden deine Gesundheits- und Ausdauerwerte als rote und blaue Balken angezeigt. Nahrung und Wasser werden als grüne und blaue Balken angezeigt. Öffnen Sie Ihren Charakterbildschirm mit [action:local:Inventory][action:permanent:Character], um die detaillierten Spielerwerte in den Registern unter Ihrem Charakternamen zu sehen."
loadingTipProperTools,"Die Steinaxt funktioniert bei allem, ist aber langsam. Eisenwerkzeuge sind schnell, Stahlwerkzeuge sind schneller, und motorisierte Werkzeuge sind am schnellsten. Verwenden Sie Äxte, um Holz zu ernten, Spitzhacken, um Stein, Metall und Erze zu ernten und Messer, um Fleisch zu ernten."
loadingTipStoneAxe,"Die Steinaxt ist ein primitives Startwerkzeug, das mit [action:local:Primary] zum Sammeln von Ressourcen verwendet wird. \Verwenden Sie [Aktion:Lokal:Sekundär], um einen Machtangriff auszuführen."
loadingTipWorkstations,"Du kannst viele grundlegende Gegenstände in deinem Inventar herstellen. Für fortgeschrittene Rezepte benötigst du eine Schmiede, eine erweiterte Schmiede, eine Werkbank, eine Metallwerkstatt oder eine Chemiestation. In den Beschreibungen der Gegenstände werden die erforderlichen Arbeitsstationen und Werkzeuge aufgeführt."
DFloadingTipStoneHammer,"Der Steinhammer kann als sehr einfache Waffe verwendet werden, aber sein Hauptzweck ist es, Blöcke zu reparieren und zu verbessern. Mehr als Kopfsteinpflaster lässt sich damit nicht verbessern."
DFloadingTipStoneHammer_title,Steinhammer
DFloadingTipTraderFaction,"Händler haben jetzt eine eigene Fraktion. Du musst Quests für sie erledigen, um ihre Fraktionswertung zu erhöhen. Die Fraktionsbewertung jedes Händlers kann im Bildschirm mit den Spielerstatistiken eingesehen werden."
DFloadingTipTraderFaction_title,"Händlerfraktion"
DFloadingTipTraderSkills,"Händler können euch jetzt Perks und Rezepte beibringen, je nachdem, mit welcher Fraktion ihr zusammenarbeitet. Jeder Händler hat eine eigene Liste, es lohnt sich also, Quests für alle zu finden und zu erledigen."
DFloadingTipTraderSkills_title,"Schulungsprogramm für Händler"
DFloadingTipWellness,"Das Wohlbefinden bestimmt deine maximale Gesundheit und Ausdauer. Verletzungen und Tod vermindern sie permanent, während Vergünstigungen und bestimmte Nahrungsmittel/Trinkwaren sie erhöhen. Sei vorsichtig da draußen!"
DFloadingTipWellness_title,Wellness
dialog_trader_response_jobshaveT1,Haben Sie einen Grundberuf? (Stufe I)
dialog_trader_response_jobshaveT2,Haben Sie einen leichten Job? (Stufe II)
dialog_trader_response_jobshaveT3,Haben Sie einen durchschnittlichen Job? (Stufe III)
dialog_trader_response_jobshaveT4,Haben Sie einen schweren Job? (Stufe IV)
dialog_trader_response_jobshaveT5,Haben Sie einen sehr schweren Job? (Stufe V)
DFTraderSkillSystem,"Händler haben jetzt ein Fraktionssystem, das unabhängig voneinander ist. Das bedeutet, dass jede Fraktion, die du bei einem Händler verdienst, nicht auf den anderen übertragen wird. Wenn du also T3-Quests bei Joel freigeschaltet hast und Rekt findest, wirst du nur T1-Quests bei Rekt haben.\n\nDie Händlerfraktion bietet aber noch mehr als das. In höheren Fraktionen bringen euch die Händler Fertigkeiten für Herzöge bei. Das kann etwas so Einfaches sein wie das Aufleveln eurer Werkzeugherstellung oder das Lehren eines echten Rezepts. Händler können dir auch Klassenbeherrschung für einen sehr hohen Preis beibringen.\n\n Wenn du keine Optionen zum Erlernen einer Fertigkeit siehst, ist entweder deine Fraktion nicht hoch genug, oder du hast nicht genug Münzen bei dir."
DFTraderSkillSystem_title,"Händlerfraktion"
statReloadSpeed,Nachladegeschwindigkeit
perkArmorSpecialistName,"Rüstungsspezialist"
perkArmorSpecialistDesc,"Spezialisiere dich auf alle Rüstungen, um Mobilitäts- und Ausdauereinbußen zu verringern."
perkArmorSpecialistRank1Desc,"Sicherheit an der Tür"
perkArmorSpecialistRank2Desc,Miliz
perkArmorSpecialistRank3Desc,Polizist
perkArmorSpecialistRank4Desc,Armee-Reserve
perkArmorSpecialistRank5Desc,Soldat
perkArmorSpecialistRank1LongDesc,"Verringert den Mobilitätsnachteil von getragener Rüstung um 1% pro getragenem Teil.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 1,2% pro getragenem Teil beim Gehen.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 2,5% pro getragenem Teil beim Laufen."
perkArmorSpecialistRank2LongDesc,"Verringert den Mobilitätsnachteil von getragener Rüstung um 1% pro getragenem Teil.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 1,4% pro getragenem Teil beim Gehen.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 3% pro getragenem Teil beim Laufen."
perkArmorSpecialistRank3LongDesc,"Verringert den Mobilitätsnachteil von getragener Rüstung um 2% pro getragenem Teil.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 1,6% pro getragenem Teil beim Gehen.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 3,5% pro getragenem Teil beim Laufen."
perkArmorSpecialistRank4LongDesc,"Verringert den Mobilitätsnachteil von getragener Rüstung um 2% pro getragenem Teil.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 1,8% pro getragenem Teil beim Gehen.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 4% pro getragenem Teil beim Laufen."
perkArmorSpecialistRank5LongDesc,"Verringert den Mobilitätsnachteil von getragener Rüstung um 3% pro getragenem Teil.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 2% pro getragenem Teil beim Gehen.\nVerringert den Ausdauerregenerationsnachteil von getragener Rüstung um 4,5% pro getragenem Teil beim Laufen."
cntServiceTruckMoPower,Mo Power Service-LKW
cntServiceTruckWorkingStiffTools,Working Stiff Tools Service Truck
cntAmbulanceTruck01,Krankenwagen
DFlockpickingBook,"Sicheres Knacken für Dummköpfe"
DFlockpickingBookDesc,"Bringt dir bei, wie du Tresore und Türen knacken kannst. Erhöht die Fähigkeit ""Schlösser knacken"" um 1."
DFquickerCraftingBook,Crafting von den Meistern
DFquickerCraftingBookDesc,"Bringt euch bei, wie ihr beim Handwerken Zeit sparen könnt. Erhöht den Vorteil ""Schnelleres Handwerk"" um 1."
ammoSteelCasedGroupDesc,"Stahlhülsenmunition ist eine billige Alternative zu Messingmunition, verringert aber die Reichweite und Genauigkeit."
ammoSteelHPGroupDesc,"Ein stahlummanteltes Hohlspitzgeschoss, das als Feuerwaffenmunition verwendet wird. Erheblich erhöhter Grundschaden, aber unwirksam gegen schwere Panzerung. Verringert die Reichweite und Genauigkeit."
ammoSteelAPGroupDesc,"Stahlhülsen-Panzerbrechende Munition eignet sich besonders gut gegen gepanzerte Ziele, belastet aber die Waffe etwas mehr. Verringert die Reichweite und Genauigkeit. Sie kann einen Gegner oder einen Block mit bis zu 250 Trefferpunkten durchschlagen und auch den dahinter stehenden Gegner beschädigen."
DFanimalCoopAndSnare,"Tierställe und Schlingen müssen draußen und auf Gras platziert werden. Sie funktionieren nicht in Innenräumen oder auf von Spielern hergestellten Blöcken. Ihr müsst nur warten, bis sie ausgelöst werden, und den Inhalt plündern. Sobald sie geplündert wurden, müssen sowohl Hühnerställe als auch Schlingen mit mehr Tierfutter geködert werden, damit sie wieder ausgelöst werden."
DFanimalCoopAndSnare_title,"Tierställe und Schlingen"
cntCar03SedanDamage0,"Weiße Limousine"
cntCar03SedanDamage1,"Autowrack, Weiß"
modTobisBalancingAct,[DECEA3]Tobis Balanceakt[-]
modTobisBalancingActDesc,"Ein sehr seltener Mod, der die Genauigkeit und den Schaden von Kopfschüssen bei Gewehren erhöht."
modArmorSpikes,"Rüstungsstacheln"
DFmeleeToolCrowbar,Brechstange
DFmeleeToolCrowbarDesc,"Ein robustes Instrument, mit dem man Zombie-Schädel zertrümmern und alles Verschlossene öffnen kann."
thrownCryogrenade,Kryogranate
thrownCryogrenadeDesc,"Eine Granate, die bei der Explosion ähnlichen Schaden wie eine Molotowgranate anrichtet, aber alles im Umkreis teilweise einfriert, so dass es sich langsamer bewegt."
quest_BasicSurvival1,Das Ende des Weges
quest_BasicSurvival1_description,"Öffne dein Inventar und klicke auf den Rucksack, der an deinem Werkzeuggürtel hängt. Du wirst eine offene Option sehen.\n\nKlicke darauf, um den Rucksack zu öffnen und die für diese Quest benötigten Gegenstände zu erhalten. Viele Gegenstände in Darkness Falls haben jetzt offene Optionen, also überprüfen Sie sie unbedingt."
quest_BasicSurvival1_subtitle,"Öffnen Sie den Rucksack"
foodLimberUp,Auflockern
foodLimberUpDesc,"Erhöht die Mobilität um 20%"
buffDrugSteroidsSideEffectDesc,"Folgende Nebenwirkungen können auftreten...  Verringert Nahkampfschaden um 10%."
buffDrugSteroidsSideEffectName,Steroide Nebenwirkungen
modGunMuzzleBrakeDesc,"Leitet die Treibladungsgase um, um den Rückstoß zu verringern.\nMod Stufe: 1"
modGunFlashlightDesc,"Lässt sich in jede Feuerwaffe oder Armbrust einbauen.\n\n Zum Aktivieren F drücken. Halten Sie F, um mehrere Gegenstände zu aktivieren.\nMod Stufe: 1"
modGunScopeSmallDesc,"Erhöht die visuelle Vergrößerung beim Zielen.\nInstalliert in kleine Feuerwaffen und Armbrüste.\nMod Stufe: 1"
modGunTriggerGroupSemiDesc,"Modifiziert die Abzugsgruppe so, dass sie nur noch halbautomatisch feuert.\nErhöht die Feuerrate und den Rückstoß leicht.\nMod Stufe: 1"
modGunBipodDesc,"Erhöht die Genauigkeit und das Handling beim Zielen mit Waffen.\nMod Stufe: 1"
modGunForegripDesc,"Verbessert das Handling und die Genauigkeit beim Abfeuern von Waffen aus der Hüfte oder in der Bewegung.\nMod Stufe: 1"
modGunDuckbillDesc,"Ändert die Streuung in ein horizontales Muster anstelle des normalen runden Musters. Mod Stufe: 1"
modGunChokeDesc,Verringert die Streuung der Schrotflinte.\nMod Stufe: 1
modGunMagazineExtenderDesc,"Erhöht die Magazinkapazität.\nMod Stufe: 1"
modShotgunSawedOffBarrelDesc,"Erhöht die Geschossausbreitung.\nMod Stufe: 1"
modGunMeleeTheHunterDesc,"+100% Schaden an Lebewesen.\nInstalliert in jede Nah- oder Fernkampfwaffe, aber nicht in Werkzeuge.\nMod Stufe: 1"
modMeleeSerratedBladeDesc,"10% Chance, bei einem normalen Angriff eine blutende Wunde zu verursachen.\nMod Stufe: 1"
modMeleeWeightedHeadDesc,"Eine Modifikation für alle Nahkampfwaffen und -werkzeuge. Erhöht die Chance, Opfer zu betäuben und zu verlangsamen. Messer und Macheten haben keinen Kopf, der beschwert werden kann. Mod-Stufe: 1"
modMeleeStructuralBraceDesc,"Diese Modifikation für Nahkampfwaffen und Werkzeuge senkt die Degradation um 25%.\nMod Stufe: 1"
modMeleeGraveDiggerDesc,15% mehr Schaden gegen Schmutz.\nMod Tier: 1
modMeleeWoodSplitterDesc,15% mehr Schaden gegen Holz.\nMod Tier: 1
modFuelTankSmallDesc,"Erhöht die Tankgröße für Kettensägen und Erdbohrer um 50%.\nMod Stufe: 1"
modArmorCoolingMeshDesc,"Diese Rüstungsmodifikation bietet zusätzliche Isolierung gegen raues, heißes Wetter.\nMod Stufe: 1"
modArmorInsulatedLinerDesc,"Dieser Rüstungsmod schützt dich vor Kälte.\nMod Stufe: 1"
modArmorImprovedFittingsDesc,"Verringert die durch Rüstung verursachten Bewegungs- und Ausdauerabzüge.\nMod Stufe: 1"
modArmorStoragePocketDesc,"Verringert den Belastungsabzug um 1, indem ihr diese Modifikation in eure Kleidung oder euren Mantel einbaut.\nMod Stufe: 1"
modArmorHelmetLightDesc,"Eine Lichtquelle, die in jede Kopfrüstung eingebaut werden kann. Verwende deine Lichtquellen-Aktion (F), um sie zu aktivieren.\nMod Stufe: 1"
modMeleeClubBurningShaftDesc,"Ein Nahkampfgegenstand kann als Lichtquelle dienen und Feinde in Brand setzen. Er kann in Nahkampfwerkzeuge und -waffen eingebaut werden, die einen langen Schaft oder eine lange Klinge haben.\nMod Stufe: 2"
modGunSoundSuppressorSilencerDesc,"Ein Schalldämpfer reduziert das Schussgeräusch stark, verringert aber die maximale Reichweite und den Schaden. Funktioniert am besten mit kleinen Kalibern und Waffen mit geringer Feuerrate. Mod-Stufe: 2"
modGunBarrelExtenderDesc,"Erhöht den Schaden, die Reichweite und die Zielgenauigkeit, macht die Waffe aber unhandlicher, wenn sie aus der Hüfte abgefeuert wird.\nMod Stufe: 2"
modGunLaserSightDesc,"Hilft beim schnellen Zielen und erhöht die Genauigkeit beim Schießen aus der Hüfte.\nInstalliert in jede Feuerwaffe oder Armbrust.\n\nDrücken Sie F zum Aktivieren. Halten Sie F, um mehrere Gegenstände zu aktivieren.\nMod Stufe: 2"
modGunScopeMediumDesc,"Erhöht die visuelle Vergrößerung beim Zielen.\nInstalliert in mittelgroße Feuerwaffen und Armbrüste.\nMod Stufe: 2"
modGunReflexSightDesc,Dieses Visier dient der schnellen Zielerfassung und verbessert die Handhabung der Waffe. Mod Stufe: 2
modGunTriggerGroupBurst3Desc,"Modifiziert die Abzugsgruppe, um 3 Schuss zu feuern.\nErhöht die Feuerrate und den Rückstoß leicht.\nMod Stufe: 2"
modGunRetractingStockDesc,"Verbessert die Waffenhandhabung in der Bewegung oder beim Schießen aus der Hüfte, da die Waffe im Nahbereich besser zu handhaben ist. Mod-Stufe: 2"
modGunCrippleEmDesc,"20% Chance, ein Bein eines zweibeinigen Ziels zu verkrüppeln.\nMod Stufe: 2"
modMeleeTemperedBladeDesc,"Diese Klingenmodifikation erhöht den Blockschaden um 10% und verringert die Degradation um 15%.\nMod Stufe: 2"
modMeleeFortifyingGripDesc,"Wenn die Gesundheit unter 50% liegt, erhält er alle 5 Sekunden 1 Trefferpunkt.\nMod Stufe: 2"
modMeleeClubBarbedWireDesc,"20% Chance, Blutungsschaden zu verursachen, 40% bei Power-Attacken.\nKann in Clubs installiert werden.\nMod Stufe: 2"
modGunBowArrowRestDesc,Eine Pfeilauflage verbessert die Genauigkeit des Bogens.\nMod Stufe: 2
modMeleeBunkerBusterDesc,15% mehr Schaden gegen Stein.\nMod Tier: 2
modFuelTankLargeDesc,"Erhöht die Tankgröße um 100% für Kettensägen und Erdbohrer.\nMod Stufe: 2"
modMeleeDiamondTipDesc,Jedes Handwerkszeug und jede Klingenwaffe wird mit dieser Modifikation 40% langsamer abgebaut.\nMod Stufe: 2
modMeleeFiremansAxeModDesc,"Verursacht 25% mehr Schaden an Blöcken, aber 25% weniger Schaden an Feinden.\nMod Stufe: 2"
modMeleeStunBatonRepulsorDesc,"Installiere diesen Mod in einen Betäubungsstab und schicke Zombies bei einem aufgeladenen Treffer in die Luft. Mod Stufe: 2"
modArmorPlatingBasicDesc,"Verbessern Sie Ihre Rüstungswerte mit diesen zusätzlichen Rüstungsplatten. Kann in jeder Rüstung installiert werden.\nMod Stufe: 2"
